em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0021,11,FB50,8/5/2019,7:30,NOU,8/5/2019,9:05,TGD,C
B0021,12,FB247,8/5/2019,9:50,TGD,8/5/2019,11:35,FBX,C
B0021,13,FB252,8/5/2019,12:20,FBX,8/5/2019,14:10,TGD,C
B0021,14,FB645,8/5/2019,14:50,TGD,8/5/2019,16:30,XMJ,C
B0021,15,FB648,8/5/2019,17:20,XMJ,8/5/2019,19:05,TGD,C
B0021,16,FB93,8/6/2019,7:10,TGD,8/6/2019,8:25,HOM,C
B0021,17,FB1795,8/6/2019,9:15,HOM,8/6/2019,11:20,MMC,C
B0021,18,FB1796,8/6/2019,12:00,MMC,8/6/2019,14:25,HOM,C
B0021,19,FB8559,8/9/2019,0:05,HOM,8/9/2019,2:05,SXA,C
B0021,20,FB8560,8/9/2019,6:35,SXA,8/9/2019,8:30,HOM,C
B0021,21,FB412,8/12/2019,7:05,HOM,8/12/2019,8:20,TGD,C
B0021,22,FB17,8/12/2019,9:00,TGD,8/12/2019,10:10,HOM,C
B0021,23,FB8559,8/15/2019,0:05,HOM,8/15/2019,2:05,SXA,C
B0021,24,FB8558,8/15/2019,4:50,SXA,8/15/2019,7:00,TGD,C
B0021,25,FB789,8/16/2019,16:10,TGD,8/16/2019,17:20,SGJ,C
B0021,26,FB790,8/16/2019,18:00,SGJ,8/16/2019,19:15,TGD,C
B0021,27,FB321,8/16/2019,19:55,TGD,8/16/2019,20:50,OSY,C
B0021,28,FB322,8/17/2019,19:45,OSY,8/17/2019,20:50,TGD,C
B0021,29,FB8569,8/17/2019,21:35,TGD,8/17/2019,23:05,HOM,C
B0021,30,FB8559,8/20/2019,0:05,HOM,8/20/2019,2:05,SXA,C
B0021,31,FB1000,8/20/2019,3:35,SXA,8/20/2019,5:55,TGD,C
B0021,32,FB575,8/21/2019,10:45,TGD,8/21/2019,12:15,HWJ,C
B0021,33,FB576,8/21/2019,12:55,HWJ,8/21/2019,14:30,TGD,C
B0021,34,FB797,8/21/2019,15:45,TGD,8/21/2019,17:20,SHO,C
B0021,35,FB800,8/21/2019,18:05,SHO,8/21/2019,19:45,TGD,C
B0021,36,FB97,8/21/2019,20:30,TGD,8/21/2019,21:50,HOM,C
B0021,37,FB986,8/24/2019,7:05,HOM,8/24/2019,8:15,TGD,C
B0021,38,FB787,8/24/2019,8:55,TGD,8/24/2019,10:05,SGJ,C
B0021,39,FB788,8/24/2019,10:55,SGJ,8/24/2019,12:15,TGD,C
B0021,40,FB25,8/24/2019,13:00,TGD,8/24/2019,14:05,HOM,C
B0021,41,FB8559,8/27/2019,0:05,HOM,8/27/2019,2:05,SXA,C
B0021,42,FB1000,8/27/2019,3:35,SXA,8/27/2019,5:55,TGD,C
B0021,43,FB53,8/27/2019,8:00,TGD,8/27/2019,9:30,NOU,C
B0021,44,FB56,8/27/2019,10:30,NOU,8/27/2019,12:05,TGD,C
B0021,45,FB561,8/28/2019,8:10,TGD,8/28/2019,9:35,XNZ,C
B0021,46,FB564,8/28/2019,10:15,XNZ,8/28/2019,11:35,TGD,C
B0021,47,FB377,8/28/2019,12:15,TGD,8/28/2019,13:55,UTC,C
B0021,48,FB378,8/28/2019,14:35,UTC,8/28/2019,16:25,TGD,C
B0021,49,FB493,8/28/2019,17:05,TGD,8/28/2019,18:15,GKS,C
B0021,50,FB492,8/29/2019,7:40,GKS,8/29/2019,8:55,TGD,C
B0021,51,FB383,8/29/2019,9:35,TGD,8/29/2019,10:55,YKJ,C
B0021,52,FB386,8/29/2019,12:15,YKJ,8/29/2019,13:40,TGD,C
B0021,53,FB475,8/29/2019,14:30,TGD,8/29/2019,17:00,SXA,C
B0021,54,FB8558,8/30/2019,4:50,SXA,8/30/2019,7:00,TGD,C
B0021,55,FB15,8/30/2019,8:00,TGD,8/30/2019,9:05,HOM,C
B0022,1,FB412,8/3/2019,7:05,HOM,8/3/2019,8:20,TGD,C
B0022,2,FB17,8/3/2019,9:00,TGD,8/3/2019,10:10,HOM,C
B0022,3,FB8559,8/6/2019,0:05,HOM,8/6/2019,2:05,SXA,C
B0022,4,FB1000,8/6/2019,3:35,SXA,8/6/2019,5:55,TGD,C
B0022,5,FB583,8/6/2019,7:10,TGD,8/6/2019,8:35,MYJ,C
B0022,6,FB584,8/6/2019,9:30,MYJ,8/6/2019,11:00,TGD,C
B0022,7,FB583,8/7/2019,7:10,TGD,8/7/2019,8:35,MYJ,C
B0022,8,FB584,8/7/2019,9:30,MYJ,8/7/2019,11:00,TGD,C
B0022,9,FB91,8/7/2019,11:55,TGD,8/7/2019,14:45,HUK,C
B0022,10,FB92,8/7/2019,15:30,HUK,8/7/2019,18:25,TGD,C
B0022,11,FB583,8/8/2019,7:10,TGD,8/8/2019,8:35,MYJ,C
B0022,12,FB584,8/8/2019,9:30,MYJ,8/8/2019,11:00,TGD,C
B0022,13,FB623,8/8/2019,11:55,TGD,8/8/2019,13:40,XSJ,C
B0022,14,FB626,8/8/2019,14:25,XSJ,8/8/2019,16:10,TGD,C
B0022,15,FB265,8/8/2019,17:00,TGD,8/8/2019,18:50,FBX,C
B0022,16,FB240,8/9/2019,7:00,FBX,8/9/2019,8:40,TGD,C
B0022,17,FB675,8/9/2019,9:20,TGD,8/9/2019,10:45,THJ,C
B0022,18,FB1861,8/9/2019,11:25,THJ,8/9/2019,13:20,SXA,C
B0022,19,FB766,8/9/2019,14:00,SXA,8/9/2019,16:00,HOM,C
B0022,20,FB541,8/12/2019,7:10,HOM,8/12/2019,8:20,XSJ,C
B0022,21,FB544,8/12/2019,9:05,XSJ,8/12/2019,10:15,HOM,C
B0022,22,FB94,8/15/2019,7:00,HOM,8/15/2019,8:10,TGD,C
B0022,23,FB621,8/15/2019,8:55,TGD,8/15/2019,10:40,XSJ,C
B0022,24,FB624,8/15/2019,11:25,XSJ,8/15/2019,13:10,TGD,C
B0022,25,FB625,8/15/2019,13:55,TGD,8/15/2019,15:35,XSJ,C
B0022,26,FB628,8/15/2019,16:25,XSJ,8/15/2019,18:15,TGD,C
B0022,27,FB89,8/16/2019,6:10,TGD,8/16/2019,9:00,HUK,C
B0022,28,FB1748,8/16/2019,11:45,HUK,8/16/2019,14:15,HOM,C
B0022,29,FB94,8/19/2019,7:00,HOM,8/19/2019,8:10,TGD,C
B0022,30,FB281,8/19/2019,8:50,TGD,8/19/2019,10:05,OXU,C
B0022,31,FB282,8/19/2019,10:50,OXU,8/19/2019,12:05,TGD,C
B0022,32,FB473,8/19/2019,12:55,TGD,8/19/2019,15:30,SXA,C
B0022,33,FB472,8/19/2019,16:20,SXA,8/19/2019,18:55,TGD,C
B0022,34,FB89,8/20/2019,6:10,TGD,8/20/2019,9:00,HUK,C
B0022,35,FB1748,8/20/2019,11:45,HUK,8/20/2019,14:15,HOM,C
B0022,36,FB94,8/23/2019,7:00,HOM,8/23/2019,8:10,TGD,C
B0022,37,FB281,8/23/2019,8:50,TGD,8/23/2019,10:05,OXU,C
B0022,38,FB282,8/23/2019,10:50,OXU,8/23/2019,12:05,TGD,C
B0022,39,FB473,8/23/2019,12:55,TGD,8/23/2019,15:30,SXA,C
B0022,40,FB472,8/23/2019,16:20,SXA,8/23/2019,18:55,TGD,C
B0022,41,FB89,8/24/2019,6:10,TGD,8/24/2019,9:00,HUK,C
B0022,42,FB1748,8/24/2019,11:45,HUK,8/24/2019,14:15,HOM,C
B0022,43,FB94,8/27/2019,7:00,HOM,8/27/2019,8:10,TGD,C
B0022,44,FB281,8/27/2019,8:50,TGD,8/27/2019,10:05,OXU,C
B0022,45,FB282,8/27/2019,10:50,OXU,8/27/2019,12:05,TGD,C
B0022,46,FB473,8/27/2019,12:55,TGD,8/27/2019,15:30,SXA,C
B0022,47,FB472,8/27/2019,16:20,SXA,8/27/2019,18:55,TGD,C
B0022,48,FB89,8/28/2019,6:10,TGD,8/28/2019,9:00,HUK,C
B0022,49,FB1748,8/28/2019,11:45,HUK,8/28/2019,14:15,HOM,C
B0022,50,FB986,8/31/2019,7:05,HOM,8/31/2019,8:15,TGD,C
B0022,51,FB787,8/31/2019,8:55,TGD,8/31/2019,10:05,SGJ,C
B0022,52,FB788,8/31/2019,10:55,SGJ,8/31/2019,12:15,TGD,C
B0022,53,FB25,8/31/2019,13:00,TGD,8/31/2019,14:05,HOM,C
B0023,1,FB541,8/3/2019,7:10,HOM,8/3/2019,8:20,XSJ,C
B0023,2,FB544,8/3/2019,9:05,XSJ,8/3/2019,10:15,HOM,C
B0023,3,FB94,8/6/2019,7:00,HOM,8/6/2019,8:10,TGD,C
B0023,4,FB585,8/6/2019,9:40,TGD,8/6/2019,11:05,MYJ,C
B0023,5,FB590,8/6/2019,11:50,MYJ,8/6/2019,13:20,TGD,C
B0023,6,FB27,8/6/2019,14:00,TGD,8/6/2019,15:05,HOM,C
B0023,7,FB94,8/9/2019,7:00,HOM,8/9/2019,8:10,TGD,C
B0023,8,FB621,8/9/2019,8:55,TGD,8/9/2019,10:40,XSJ,C
B0023,9,FB624,8/9/2019,11:25,XSJ,8/9/2019,13:10,TGD,C
B0023,10,FB625,8/9/2019,13:55,TGD,8/9/2019,15:35,XSJ,C
B0023,11,FB628,8/9/2019,16:25,XSJ,8/9/2019,18:15,TGD,C
B0023,12,FB89,8/10/2019,6:10,TGD,8/10/2019,9:00,HUK,C
B0023,13,FB1748,8/10/2019,11:45,HUK,8/10/2019,14:15,HOM,C
B0023,14,FB8559,8/13/2019,0:05,HOM,8/13/2019,2:05,SXA,C
B0023,15,FB1000,8/13/2019,3:35,SXA,8/13/2019,5:55,TGD,C
B0023,16,FB673,8/13/2019,8:20,TGD,8/13/2019,9:45,THJ,C
B0023,17,FB676,8/13/2019,10:30,THJ,8/13/2019,11:55,TGD,C
B0023,18,FB243,8/14/2019,8:30,TGD,8/14/2019,10:15,FBX,C
B0023,19,FB250,8/14/2019,11:20,FBX,8/14/2019,13:05,TGD,C
B0023,20,FB625,8/14/2019,13:55,TGD,8/14/2019,15:35,XSJ,C
B0023,21,FB628,8/14/2019,16:25,XSJ,8/14/2019,18:15,TGD,C
B0023,22,FB569,8/14/2019,18:55,TGD,8/14/2019,20:15,XNZ,C
B0023,23,FB1606,8/15/2019,11:45,XNZ,8/15/2019,12:30,HOM,C
B0023,24,FB1169,8/15/2019,13:10,HOM,8/15/2019,15:15,SXA,C
B0023,25,FB1170,8/15/2019,15:55,SXA,8/15/2019,17:55,HOM,C
B0023,26,FB94,8/18/2019,7:00,HOM,8/18/2019,8:10,TGD,C
B0023,27,FB747,8/18/2019,8:55,TGD,8/18/2019,9:50,GOQ,C
B0023,28,FB748,8/18/2019,10:40,GOQ,8/18/2019,11:45,TGD,C
B0023,29,FB589,8/18/2019,12:25,TGD,8/18/2019,13:50,MYJ,C
B0023,30,FB592,8/18/2019,14:40,MYJ,8/18/2019,16:10,TGD,C
B0023,31,FB73,8/18/2019,17:00,TGD,8/18/2019,18:35,NOU,C
B0023,32,FB50,8/19/2019,7:30,NOU,8/19/2019,9:05,TGD,C
B0023,33,FB981,8/19/2019,9:50,TGD,8/19/2019,11:40,TUK,C
B0023,34,FB456,8/19/2019,15:40,TUK,8/19/2019,17:25,TGD,C
B0023,35,FB657,8/19/2019,18:05,TGD,8/19/2019,19:20,SXJ,C
B0023,36,FB652,8/20/2019,7:10,SXJ,8/20/2019,8:25,TGD,C
B0023,37,FB675,8/20/2019,9:20,TGD,8/20/2019,10:45,THJ,C
B0023,38,FB1861,8/20/2019,11:25,THJ,8/20/2019,13:20,SXA,C
B0023,39,FB766,8/20/2019,14:00,SXA,8/20/2019,16:00,HOM,C
B0023,40,FB986,8/23/2019,7:05,HOM,8/23/2019,8:15,TGD,C
B0023,41,FB787,8/23/2019,8:55,TGD,8/23/2019,10:05,SGJ,C
B0023,42,FB788,8/23/2019,10:55,SGJ,8/23/2019,12:15,TGD,C
B0023,43,FB25,8/23/2019,13:00,TGD,8/23/2019,14:05,HOM,C
B0023,44,FB986,8/26/2019,7:05,HOM,8/26/2019,8:15,TGD,C
B0023,45,FB747,8/26/2019,8:55,TGD,8/26/2019,9:50,GOQ,C
B0023,46,FB748,8/26/2019,10:40,GOQ,8/26/2019,11:45,TGD,C
B0023,47,FB589,8/26/2019,12:25,TGD,8/26/2019,13:50,MYJ,C
B0023,48,FB592,8/26/2019,14:40,MYJ,8/26/2019,16:10,TGD,C
B0023,49,FB265,8/26/2019,17:00,TGD,8/26/2019,18:50,FBX,C
B0023,50,FB240,8/27/2019,7:00,FBX,8/27/2019,8:40,TGD,C
B0023,51,FB675,8/27/2019,9:20,TGD,8/27/2019,10:45,THJ,C
B0023,52,FB1861,8/27/2019,11:25,THJ,8/27/2019,13:20,SXA,C
B0023,53,FB766,8/27/2019,14:00,SXA,8/27/2019,16:00,HOM,C
B0023,54,FB94,8/30/2019,7:00,HOM,8/30/2019,8:10,TGD,C
B0023,55,FB281,8/30/2019,8:50,TGD,8/30/2019,10:05,OXU,C
B0023,56,FB282,8/30/2019,10:50,OXU,8/30/2019,12:05,TGD,C
B0023,57,FB25,8/30/2019,13:00,TGD,8/30/2019,14:05,HOM,C
B0024,1,FB14,8/3/2019,7:30,HOM,8/3/2019,8:45,TGD,C
B0024,2,FB57,8/3/2019,9:30,TGD,8/3/2019,11:05,NOU,C
B0024,3,FB1142,8/3/2019,11:50,NOU,8/3/2019,13:40,HOM,C
B0024,4,FB94,8/7/2019,7:00,HOM,8/7/2019,8:10,TGD,C
B0024,5,FB281,8/7/2019,8:50,TGD,8/7/2019,10:05,OXU,C
B0024,6,FB282,8/7/2019,10:50,OXU,8/7/2019,12:05,TGD,C
B0024,7,FB473,8/7/2019,12:55,TGD,8/7/2019,15:30,SXA,C
B0024,8,FB472,8/7/2019,16:20,SXA,8/7/2019,18:55,TGD,C
B0024,9,FB89,8/8/2019,6:10,TGD,8/8/2019,9:00,HUK,C
B0024,10,FB1748,8/8/2019,11:45,HUK,8/8/2019,14:15,HOM,C
B0024,11,FB94,8/11/2019,7:00,HOM,8/11/2019,8:10,TGD,C
B0024,12,FB281,8/11/2019,8:55,TGD,8/11/2019,10:10,OXU,C
B0024,13,FB282,8/11/2019,10:50,OXU,8/11/2019,12:05,TGD,C
B0024,14,FB473,8/11/2019,12:55,TGD,8/11/2019,15:30,SXA,C
B0024,15,FB472,8/11/2019,16:20,SXA,8/11/2019,18:55,TGD,C
B0024,16,FB89,8/12/2019,6:10,TGD,8/12/2019,9:00,HUK,C
B0024,17,FB1748,8/12/2019,11:45,HUK,8/12/2019,14:15,HOM,C
B0024,18,FB412,8/15/2019,7:05,HOM,8/15/2019,8:20,TGD,C
B0024,19,FB17,8/15/2019,9:00,TGD,8/15/2019,10:10,HOM,C
B0024,20,FB412,8/18/2019,7:05,HOM,8/18/2019,8:20,TGD,C
B0024,21,FB793,8/18/2019,10:10,TGD,8/18/2019,11:45,SHO,C
B0024,22,FB796,8/18/2019,12:30,SHO,8/18/2019,14:05,TGD,C
B0024,23,FB681,8/18/2019,14:55,TGD,8/18/2019,16:15,THJ,C
B0024,24,FB682,8/18/2019,17:00,THJ,8/18/2019,18:25,TGD,C
B0024,25,FB2153,8/19/2019,10:20,TGD,8/19/2019,12:05,NOU,C
B0024,26,FB2154,8/19/2019,13:05,NOU,8/19/2019,14:50,TGD,C
B0024,27,FB1103,8/19/2019,15:30,TGD,8/19/2019,17:00,HWJ,C
B0024,28,FB1104,8/19/2019,17:40,HWJ,8/19/2019,19:20,TGD,C
B0024,29,FB539,8/19/2019,20:00,TGD,8/19/2019,21:20,OAX,C
B0024,30,FB536,8/20/2019,14:10,OAX,8/20/2019,15:30,TGD,C
B0024,31,FB667,8/20/2019,16:10,TGD,8/20/2019,17:55,GKU,C
B0024,32,FB670,8/20/2019,18:45,GKU,8/20/2019,20:40,TGD,C
B0024,33,FB8569,8/20/2019,21:35,TGD,8/20/2019,23:05,HOM,C
B0024,34,FB412,8/23/2019,7:05,HOM,8/23/2019,8:20,TGD,C
B0024,35,FB17,8/23/2019,9:00,TGD,8/23/2019,10:10,HOM,C
B0024,36,FB541,8/26/2019,7:10,HOM,8/26/2019,8:20,XSJ,C
B0024,37,FB544,8/26/2019,9:05,XSJ,8/26/2019,10:15,HOM,C
B0024,38,FB8559,8/29/2019,0:05,HOM,8/29/2019,2:05,SXA,C
B0024,39,FB1000,8/29/2019,3:35,SXA,8/29/2019,5:55,TGD,C
B0024,40,FB621,8/29/2019,8:55,TGD,8/29/2019,10:40,XSJ,C
B0024,41,FB620,8/30/2019,8:00,XSJ,8/30/2019,9:45,TGD,C
B0024,42,FB249,8/30/2019,10:30,TGD,8/30/2019,12:20,FBX,C
B0024,43,FB254,8/30/2019,13:15,FBX,8/30/2019,15:00,TGD,C
B0024,44,FB261,8/30/2019,15:45,TGD,8/30/2019,17:35,FBX,C
B0024,45,FB240,8/31/2019,7:00,FBX,8/31/2019,8:40,TGD,C
B0024,46,FB675,8/31/2019,9:20,TGD,8/31/2019,10:45,THJ,C
B0024,47,FB1861,8/31/2019,11:25,THJ,8/31/2019,13:20,SXA,C
B0024,48,FB1864,8/31/2019,14:05,SXA,8/31/2019,16:50,UDJ,C
B0024,49,FB738,8/31/2019,17:35,UDJ,8/31/2019,18:55,HOM,C
B0025,1,FB2176,8/3/2019,7:50,HOM,8/3/2019,9:10,TGD,C
B0025,2,FB255,8/3/2019,13:35,TGD,8/3/2019,15:25,FBX,C
B0025,3,FB260,8/3/2019,16:15,FBX,8/3/2019,18:05,TGD,C
B0025,4,FB255,8/4/2019,13:35,TGD,8/4/2019,15:25,FBX,C
B0025,5,FB260,8/4/2019,16:15,FBX,8/4/2019,18:05,TGD,C
B0025,6,FB617,8/4/2019,18:50,TGD,8/4/2019,20:25,XMH,C
B0025,7,FB618,8/5/2019,20:05,XMH,8/5/2019,21:45,TGD,C
B0025,8,FB999,8/5/2019,22:55,TGD,8/6/2019,1:35,SXA,C
B0025,9,FB8560,8/7/2019,6:35,SXA,8/7/2019,8:30,HOM,C
B0025,10,FB523,8/7/2019,9:15,HOM,8/7/2019,10:25,XMJ,C
B0025,11,FB1867,8/7/2019,11:05,XMJ,8/7/2019,12:40,SXA,C
B0025,12,FB1868,8/7/2019,15:15,SXA,8/7/2019,16:50,XMJ,C
B0025,13,FB526,8/7/2019,17:30,XMJ,8/7/2019,18:35,HOM,C
B0025,14,FB94,8/10/2019,7:00,HOM,8/10/2019,8:10,TGD,C
B0025,15,FB747,8/10/2019,8:55,TGD,8/10/2019,9:50,GOQ,C
B0025,16,FB748,8/10/2019,10:40,GOQ,8/10/2019,11:45,TGD,C
B0025,17,FB589,8/10/2019,12:25,TGD,8/10/2019,13:50,MYJ,C
B0025,18,FB592,8/10/2019,14:40,MYJ,8/10/2019,16:10,TGD,C
B0025,19,FB35,8/10/2019,17:00,TGD,8/10/2019,18:10,HOM,C
B0025,20,FB94,8/13/2019,7:00,HOM,8/13/2019,8:10,TGD,C
B0025,21,FB281,8/13/2019,8:55,TGD,8/13/2019,10:10,OXU,C
B0025,22,FB282,8/13/2019,10:50,OXU,8/13/2019,12:05,TGD,C
B0025,23,FB473,8/13/2019,12:55,TGD,8/13/2019,15:30,SXA,C
B0025,24,FB472,8/13/2019,16:20,SXA,8/13/2019,18:55,TGD,C
B0025,25,FB89,8/14/2019,6:10,TGD,8/14/2019,9:00,HUK,C
B0025,26,FB1748,8/14/2019,11:45,HUK,8/14/2019,14:15,HOM,C
B0025,27,FB94,8/17/2019,7:00,HOM,8/17/2019,8:10,TGD,C
B0025,28,FB281,8/17/2019,8:55,TGD,8/17/2019,10:10,OXU,C
B0025,29,FB282,8/17/2019,10:50,OXU,8/17/2019,12:05,TGD,C
B0025,30,FB473,8/17/2019,12:55,TGD,8/17/2019,15:30,SXA,C
B0025,31,FB472,8/17/2019,16:20,SXA,8/17/2019,18:55,TGD,C
B0025,32,FB89,8/18/2019,6:10,TGD,8/18/2019,9:00,HUK,C
B0025,33,FB1748,8/18/2019,11:45,HUK,8/18/2019,14:15,HOM,C
B0025,34,FB94,8/21/2019,7:00,HOM,8/21/2019,8:10,TGD,C
B0025,35,FB281,8/21/2019,8:50,TGD,8/21/2019,10:05,OXU,C
B0025,36,FB282,8/21/2019,10:50,OXU,8/21/2019,12:05,TGD,C
B0025,37,FB473,8/21/2019,12:55,TGD,8/21/2019,15:30,SXA,C
B0025,38,FB472,8/21/2019,16:20,SXA,8/21/2019,18:55,TGD,C
B0025,39,FB89,8/22/2019,6:10,TGD,8/22/2019,9:00,HUK,C
B0025,40,FB1748,8/22/2019,11:45,HUK,8/22/2019,14:15,HOM,C
B0025,41,FB94,8/25/2019,7:00,HOM,8/25/2019,8:10,TGD,C
B0025,42,FB281,8/25/2019,8:50,TGD,8/25/2019,10:05,OXU,C
B0025,43,FB282,8/25/2019,10:50,OXU,8/25/2019,12:05,TGD,C
B0025,44,FB473,8/25/2019,12:55,TGD,8/25/2019,15:30,SXA,C
B0025,45,FB472,8/25/2019,16:20,SXA,8/25/2019,18:55,TGD,C
B0025,46,FB89,8/26/2019,6:10,TGD,8/26/2019,9:00,HUK,C
B0025,47,FB1748,8/26/2019,11:45,HUK,8/26/2019,14:15,HOM,C
B0025,48,FB94,8/29/2019,7:00,HOM,8/29/2019,8:10,TGD,C
B0025,49,FB281,8/29/2019,8:50,TGD,8/29/2019,10:05,OXU,C
B0025,50,FB282,8/29/2019,10:50,OXU,8/29/2019,12:05,TGD,C
B0025,51,FB473,8/29/2019,12:55,TGD,8/29/2019,15:30,SXA,C
B0025,52,FB472,8/29/2019,16:20,SXA,8/29/2019,18:55,TGD,C
B0025,53,FB89,8/30/2019,6:10,TGD,8/30/2019,9:00,HUK,C
B0025,54,FB1748,8/30/2019,11:45,HUK,8/30/2019,14:15,HOM,C
B0026,1,FB94,8/4/2019,7:00,HOM,8/4/2019,8:10,TGD,C
B0026,2,FB281,8/4/2019,8:50,TGD,8/4/2019,10:05,OXU,C
B0026,3,FB282,8/4/2019,10:50,OXU,8/4/2019,12:05,TGD,C
B0026,4,FB473,8/4/2019,12:55,TGD,8/4/2019,15:30,SXA,C
B0026,5,FB472,8/4/2019,16:20,SXA,8/4/2019,18:55,TGD,C
B0026,6,FB13,8/5/2019,7:00,TGD,8/5/2019,8:05,HOM,C
B0026,7,FB18,8/5/2019,9:00,HOM,8/5/2019,10:10,TGD,C
B0026,8,FB21,8/5/2019,11:00,TGD,8/5/2019,12:05,HOM,C
B0026,9,FB541,8/8/2019,7:10,HOM,8/8/2019,8:20,XSJ,C
B0026,10,FB544,8/8/2019,9:05,XSJ,8/8/2019,10:15,HOM,C
B0026,11,FB412,8/11/2019,7:05,HOM,8/11/2019,8:20,TGD,C
B0026,12,FB55,8/11/2019,9:00,TGD,8/11/2019,10:35,NOU,C
B0026,13,FB774,8/11/2019,11:15,NOU,8/11/2019,13:05,HOM,C
B0026,14,FB8559,8/14/2019,0:05,HOM,8/14/2019,2:05,SXA,C
B0026,15,FB8558,8/14/2019,4:50,SXA,8/14/2019,7:00,TGD,C
B0026,16,FB531,8/14/2019,7:45,TGD,8/14/2019,9:00,OAX,C
B0026,17,FB534,8/14/2019,9:45,OAX,8/14/2019,11:05,TGD,C
B0026,18,FB671,8/15/2019,7:00,TGD,8/15/2019,8:25,THJ,C
B0026,19,FB674,8/15/2019,9:05,THJ,8/15/2019,10:25,TGD,C
B0026,20,FB395,8/15/2019,11:10,TGD,8/15/2019,12:10,UYS,C
B0026,21,FB398,8/15/2019,12:50,UYS,8/15/2019,13:55,TGD,C
B0026,22,FB385,8/15/2019,14:45,TGD,8/15/2019,16:05,YKJ,C
B0026,23,FB388,8/15/2019,16:45,YKJ,8/15/2019,18:15,TGD,C
B0026,24,FB451,8/16/2019,7:25,TGD,8/16/2019,9:15,TUK,C
B0026,25,FB454,8/16/2019,10:00,TUK,8/16/2019,11:45,TGD,C
B0026,26,FB589,8/16/2019,12:25,TGD,8/16/2019,13:50,MYJ,C
B0026,27,FB592,8/16/2019,14:40,MYJ,8/16/2019,16:10,TGD,C
B0026,28,FB35,8/16/2019,17:00,TGD,8/16/2019,18:10,HOM,C
B0026,29,FB986,8/19/2019,7:05,HOM,8/19/2019,8:15,TGD,C
B0026,30,FB747,8/19/2019,8:55,TGD,8/19/2019,9:50,GOQ,C
B0026,31,FB748,8/19/2019,10:40,GOQ,8/19/2019,11:45,TGD,C
B0026,32,FB589,8/19/2019,12:25,TGD,8/19/2019,13:50,MYJ,C
B0026,33,FB592,8/19/2019,14:40,MYJ,8/19/2019,16:10,TGD,C
